Agency,Name,Position,Remuneration,Expenses,Year,Sector
Provincial Health Services Authority (PHSA),"Barbosa, Robert Raposo",,84899,0,2020/2021,Health authorities
Provincial Health Services Authority (PHSA),"Bardock, Amber",,98550,38,2020/2021,Health authorities
Provincial Health Services Authority (PHSA),"Barham, Ziad Ibrahim",,104480,0,2020/2021,Health authorities
Provincial Health Services Authority (PHSA),"Baril, John",,88229,0,2020/2021,Health authorities
Provincial Health Services Authority (PHSA),"Baril, Marc",,97283,0,2020/2021,Health authorities
Provincial Health Services Authority (PHSA),"Barker, Collin",,322316,10318,2020/2021,Health authorities
Provincial Health Services Authority (PHSA),"Barker, Jennifer",,89922,0,2020/2021,Health authorities
Provincial Health Services Authority (PHSA),"Barker, Jessica",,92410,0,2020/2021,Health authorities
Provincial Health Services Authority (PHSA),"Barker, Karen",,79339,0,2020/2021,Health authorities
Provincial Health Services Authority (PHSA),"Barker, Tiffany",,106814,1470,2020/2021,Health authorities
Provincial Health Services Authority (PHSA),"Barkhouse, Garnet",,112403,705,2020/2021,Health authorities
Provincial Health Services Authority (PHSA),"Barkley, Gordon",,121158,0,2020/2021,Health authorities
Provincial Health Services Authority (PHSA),"Barnes, Kevin",,96105,100,2020/2021,Health authorities
Provincial Health Services Authority (PHSA),"Barnes, Melanie-Anne",,91015,0,2020/2021,Health authorities
Provincial Health Services Authority (PHSA),"Barnetson, Duncan Stewart",,91076,3105,2020/2021,Health authorities
Provincial Health Services Authority (PHSA),"Barnett, Julie",,98320,0,2020/2021,Health authorities
Provincial Health Services Authority (PHSA),"Barney, Gertrude Lucy",,112000,1362,2020/2021,Health authorities
Provincial Health Services Authority (PHSA),"Barnwell, Audrey",,115503,0,2020/2021,Health authorities
Provincial Health Services Authority (PHSA),"Baron, Donna",,94606,0,2020/2021,Health authorities
Provincial Health Services Authority (PHSA),"Baron, Sean",,91670,0,2020/2021,Health authorities
Provincial Health Services Authority (PHSA),"Barone, Francine S.",,86290,1468,2020/2021,Health authorities
Provincial Health Services Authority (PHSA),"Barr, Andrew",,95074,0,2020/2021,Health authorities
Provincial Health Services Authority (PHSA),"Barr, Carmina",,90839,334,2020/2021,Health authorities
Provincial Health Services Authority (PHSA),"Barr, Shelby Lynne",,97250,0,2020/2021,Health authorities
Provincial Health Services Authority (PHSA),"Barrera, Christopher",,83228,0,2020/2021,Health authorities
Provincial Health Services Authority (PHSA),"Barrett, Bonnie",,77186,644,2020/2021,Health authorities
Provincial Health Services Authority (PHSA),"Barrett, Bronwyn",,86011,307,2020/2021,Health authorities
Provincial Health Services Authority (PHSA),"Barrett, Felicity",,103329,0,2020/2021,Health authorities
Provincial Health Services Authority (PHSA),"Barrette, Valerie",,100539,939,2020/2021,Health authorities
Provincial Health Services Authority (PHSA),"Barron, Joseph Renz",,77991,0,2020/2021,Health authorities
Provincial Health Services Authority (PHSA),"Barros, Allan",,141290,4117,2020/2021,Health authorities
Provincial Health Services Authority (PHSA),"Barry, Stacy Pamela",,111161,0,2020/2021,Health authorities
Provincial Health Services Authority (PHSA),"Bartha, Leigh",,96362,0,2020/2021,Health authorities
Provincial Health Services Authority (PHSA),"Barton, Diane",,101094,1342,2020/2021,Health authorities
Provincial Health Services Authority (PHSA),"Barton, Lindsay Jane",,110453,357,2020/2021,Health authorities
Provincial Health Services Authority (PHSA),"Bartyska, Miroslawa",,136406,0,2020/2021,Health authorities
Provincial Health Services Authority (PHSA),"Bartz, Christopher Ryan",,89255,0,2020/2021,Health authorities
Provincial Health Services Authority (PHSA),"Barwich, Kalisse",,79356,0,2020/2021,Health authorities
Provincial Health Services Authority (PHSA),"Basra, Babita",,118126,705,2020/2021,Health authorities
Provincial Health Services Authority (PHSA),"Basra, Sandeep Kaur",,119091,0,2020/2021,Health authorities
Provincial Health Services Authority (PHSA),"Basso, Gianna",,109468,0,2020/2021,Health authorities
Provincial Health Services Authority (PHSA),"Basso, Melanie",,125910,377,2020/2021,Health authorities
Provincial Health Services Authority (PHSA),"Basso, Winifred Joan",,154370,741,2020/2021,Health authorities
Provincial Health Services Authority (PHSA),"Bastian, Olivia",,100187,2572,2020/2021,Health authorities
Provincial Health Services Authority (PHSA),"Batchelar, Deidre",,168461,1865,2020/2021,Health authorities
Provincial Health Services Authority (PHSA),"Bateman, Michael",,86442,0,2020/2021,Health authorities
Provincial Health Services Authority (PHSA),"Bateman, Selena Verlyn",,80002,0,2020/2021,Health authorities
Provincial Health Services Authority (PHSA),"Bates, Brandon",,79098,1530,2020/2021,Health authorities
Provincial Health Services Authority (PHSA),"Bates, Jordan Kyle",,106647,0,2020/2021,Health authorities
Provincial Health Services Authority (PHSA),"Bath, Harminder",,85158,0,2020/2021,Health authorities
Provincial Health Services Authority (PHSA),"Bath, Rajwant Kaur",,100184,0,2020/2021,Health authorities
Provincial Health Services Authority (PHSA),"Batilo, Lady",,119394,0,2020/2021,Health authorities
Provincial Health Services Authority (PHSA),"Bator, Katarzyna",,77110,0,2020/2021,Health authorities
Provincial Health Services Authority (PHSA),"Batson-Dottin, Tracia",,99158,0,2020/2021,Health authorities
Provincial Health Services Authority (PHSA),"Batulan, Maria C.",,102278,0,2020/2021,Health authorities
Provincial Health Services Authority (PHSA),"Baudais, Victoria Louise",,89026,0,2020/2021,Health authorities
Provincial Health Services Authority (PHSA),"Bauer, Angela",,82655,0,2020/2021,Health authorities
Provincial Health Services Authority (PHSA),"Baulcomb, Daisy",,89780,0,2020/2021,Health authorities
Provincial Health Services Authority (PHSA),"Bauslaugh, Tom",,95737,0,2020/2021,Health authorities
Provincial Health Services Authority (PHSA),"Baxandall, Brad",,90985,0,2020/2021,Health authorities
Provincial Health Services Authority (PHSA),"Baxter, Christine Anne",,91432,0,2020/2021,Health authorities
Provincial Health Services Authority (PHSA),"Baxter, Peter N.",,114159,32,2020/2021,Health authorities
Provincial Health Services Authority (PHSA),"Bay, Mina",,76193,0,2020/2021,Health authorities
Provincial Health Services Authority (PHSA),"Baycroft, Doug Keith",,79475,0,2020/2021,Health authorities
Provincial Health Services Authority (PHSA),"Bayley, Katherine",,77104,97,2020/2021,Health authorities
Provincial Health Services Authority (PHSA),"Bayne, James",,131201,481,2020/2021,Health authorities
Provincial Health Services Authority (PHSA),"Bayzand, Laurence John",,164812,989,2020/2021,Health authorities
Provincial Health Services Authority (PHSA),"Bazley, Sandra",,100629,1362,2020/2021,Health authorities
Provincial Health Services Authority (PHSA),"Beals, Heather",,97513,0,2020/2021,Health authorities
Provincial Health Services Authority (PHSA),"Beardmore, Thomas Alexander Henry",,86368,0,2020/2021,Health authorities
Provincial Health Services Authority (PHSA),"Beaton, Erin",,93115,1510,2020/2021,Health authorities
Provincial Health Services Authority (PHSA),"Beatty, Gregory Lawrence",,97933,359,2020/2021,Health authorities
Provincial Health Services Authority (PHSA),"Beaubien, Andre",,106106,38,2020/2021,Health authorities
Provincial Health Services Authority (PHSA),"Beaubien, Tara Michelle",,106680,18,2020/2021,Health authorities
Provincial Health Services Authority (PHSA),"Beauchamp, Aimee N.",,77917,0,2020/2021,Health authorities
Provincial Health Services Authority (PHSA),"Beaumont, Adam",,103865,0,2020/2021,Health authorities
Provincial Health Services Authority (PHSA),"Beauregard, Dawn Marie",,86242,0,2020/2021,Health authorities
Provincial Health Services Authority (PHSA),"Becher, Benjamin Samwell",,101890,0,2020/2021,Health authorities
Provincial Health Services Authority (PHSA),"Beck, Leonard",,86248,0,2020/2021,Health authorities
Provincial Health Services Authority (PHSA),"Beck, Stephen",,85968,97,2020/2021,Health authorities
Provincial Health Services Authority (PHSA),"Becker, Nathan",,147995,2093,2020/2021,Health authorities
Provincial Health Services Authority (PHSA),"Beckett, Ronald",,82543,0,2020/2021,Health authorities
Provincial Health Services Authority (PHSA),"Beckham, Wayne",,223531,1596,2020/2021,Health authorities
Provincial Health Services Authority (PHSA),"Beckingham, Naomi Faith",,87862,1184,2020/2021,Health authorities
Provincial Health Services Authority (PHSA),"Becu, Annelies",,104161,362,2020/2021,Health authorities
Provincial Health Services Authority (PHSA),"Beddow, Shelley R.",,87337,0,2020/2021,Health authorities
Provincial Health Services Authority (PHSA),"Bedford, Julie",,118736,0,2020/2021,Health authorities
Provincial Health Services Authority (PHSA),"Bedwell, Gregory",,77431,0,2020/2021,Health authorities
Provincial Health Services Authority (PHSA),"Bedwell, Nicholas G. J.",,75028,0,2020/2021,Health authorities
Provincial Health Services Authority (PHSA),"Beeftink, Jon Anthony",,85109,0,2020/2021,Health authorities
Provincial Health Services Authority (PHSA),"Beer, Sasha",,89387,0,2020/2021,Health authorities
Provincial Health Services Authority (PHSA),"Beese, Anne Kathrin",,79696,0,2020/2021,Health authorities
Provincial Health Services Authority (PHSA),"Begg, Corinne",,102722,550,2020/2021,Health authorities
Provincial Health Services Authority (PHSA),"Behan, Justine",,88424,0,2020/2021,Health authorities
Provincial Health Services Authority (PHSA),"Behniwal, Harinder Singh",,93930,0,2020/2021,Health authorities
Provincial Health Services Authority (PHSA),"Beiler, Veronika",,85325,0,2020/2021,Health authorities
Provincial Health Services Authority (PHSA),"Beinhaker, Karen",,103994,928,2020/2021,Health authorities
Provincial Health Services Authority (PHSA),"Bekar, Glenn",,92248,0,2020/2021,Health authorities
Provincial Health Services Authority (PHSA),"Bekar, Jillian",,103158,0,2020/2021,Health authorities
Provincial Health Services Authority (PHSA),"Bekric, Armin",,90134,0,2020/2021,Health authorities
Provincial Health Services Authority (PHSA),"Belanger, Glenn",,80837,0,2020/2021,Health authorities
Provincial Health Services Authority (PHSA),"Beleno, Joseph",,77137,0,2020/2021,Health authorities
Provincial Health Services Authority (PHSA),"Bell, Ashley",,104113,0,2020/2021,Health authorities
Provincial Health Services Authority (PHSA),"Bell, Brandon Clement Stanley",,78309,0,2020/2021,Health authorities
Provincial Health Services Authority (PHSA),"Bell, Francesca",,85229,0,2020/2021,Health authorities
Provincial Health Services Authority (PHSA),"Bell, Lori",,101674,186,2020/2021,Health authorities
Provincial Health Services Authority (PHSA),"Bell, Natalie Joanne",,89043,0,2020/2021,Health authorities
Provincial Health Services Authority (PHSA),"Bell, Ritteshni",,84715,0,2020/2021,Health authorities
Provincial Health Services Authority (PHSA),"Bell, Sarah Jane",,207328,642,2020/2021,Health authorities
Provincial Health Services Authority (PHSA),"Bell, Susan Edith",,127571,604,2020/2021,Health authorities
Provincial Health Services Authority (PHSA),"Bellamy, Chris Gerald",,89017,0,2020/2021,Health authorities
Provincial Health Services Authority (PHSA),"Bellan-Northrup, Paige",,106315,0,2020/2021,Health authorities
Provincial Health Services Authority (PHSA),"Bellisomo, Lisa Michelle",,85788,0,2020/2021,Health authorities
Provincial Health Services Authority (PHSA),"Bellows, Doria B.",,90904,0,2020/2021,Health authorities
Provincial Health Services Authority (PHSA),"Bellwood, Thomas",,83394,0,2020/2021,Health authorities
Provincial Health Services Authority (PHSA),"Belmonte, Mark",,79359,0,2020/2021,Health authorities
Provincial Health Services Authority (PHSA),"Ben Neriah, Susana G.",,85269,169,2020/2021,Health authorities
Provincial Health Services Authority (PHSA),"Benacchio, Ellena",,82921,0,2020/2021,Health authorities
Provincial Health Services Authority (PHSA),"Bender, Jodi",,127444,0,2020/2021,Health authorities
Provincial Health Services Authority (PHSA),"Bender, Sarah Johanna Barbara",,80059,0,2020/2021,Health authorities
Provincial Health Services Authority (PHSA),"Bendorffe, William",,91453,0,2020/2021,Health authorities
Provincial Health Services Authority (PHSA),"Benedicto, Rey Vincent",,97686,91,2020/2021,Health authorities
Provincial Health Services Authority (PHSA),"Bengco, Sharon",,104943,0,2020/2021,Health authorities
Provincial Health Services Authority (PHSA),"Benham, Kimberly",,101808,0,2020/2021,Health authorities
Provincial Health Services Authority (PHSA),"Benic, Nena",,83835,0,2020/2021,Health authorities
Provincial Health Services Authority (PHSA),"Beninteso, Jessica",,110866,0,2020/2021,Health authorities
Provincial Health Services Authority (PHSA),"Benner, Dagan Louis",,89148,0,2020/2021,Health authorities
Provincial Health Services Authority (PHSA),"Benner, Shawn",,158147,0,2020/2021,Health authorities
Provincial Health Services Authority (PHSA),"Bennett, Mary",,184712,9269,2020/2021,Health authorities
Provincial Health Services Authority (PHSA),"Bennett, Sasha",,86256,344,2020/2021,Health authorities
Provincial Health Services Authority (PHSA),"Bennewith, Kevin",,151577,3117,2020/2021,Health authorities
Provincial Health Services Authority (PHSA),"Benrabah, Fatima",,81886,0,2020/2021,Health authorities
Provincial Health Services Authority (PHSA),"Bentlage, Nicole Margaret",,79803,97,2020/2021,Health authorities
Provincial Health Services Authority (PHSA),"Bentley, Colene",,82548,0,2020/2021,Health authorities
Provincial Health Services Authority (PHSA),"Bentley, Kirk Matthew",,77959,82,2020/2021,Health authorities
Provincial Health Services Authority (PHSA),"Bento, Lucy",,81407,0,2020/2021,Health authorities
Provincial Health Services Authority (PHSA),"Benton, Teresa",,118330,0,2020/2021,Health authorities
Provincial Health Services Authority (PHSA),"Beres, Adrian",,77667,0,2020/2021,Health authorities
Provincial Health Services Authority (PHSA),"Beresford, Alexander",,137799,0,2020/2021,Health authorities
