Agency,Name,Position,Remuneration,Expenses,Year,Sector
Vancouver school district,"O'Reilly, Collette",Director  Enterprise Safety Mgt,151390,256,2020/2021,School districts
Vancouver school district,"Buckley, Deena",Director of InstructionSS,152076,1751,2020/2021,School districts
Vancouver school district,"Platt, David",District Principal,153984,10,2020/2021,School districts
Vancouver school district,"Zerbe, Richard",Director of InstructionSS,155339,5160,2020/2021,School districts
Vancouver school district,"Dawson, John",Director Edu Plan Student Info,160062,1623,2020/2021,School districts
Vancouver school district,"Hamaguchi, Mette",Admin On Call,162030,1681,2020/2021,School districts
Vancouver school district,"Onstad, Barbara",District Principal lnt'l Ed,162242,0,2020/2021,School districts
Vancouver school district,"HorsleyHoi will, Joann",Director of Labour Relations,162269,1652,2020/2021,School districts
Vancouver school district,"Russell, Lorelei",Director of Human Resources,166201,1526,2020/2021,School districts
Vancouver school district,"Davis, Aaron",Director of InstructionSS,178173,1904,2020/2021,School districts
Vancouver school district,"VanAlstyne, Audrey",Dist Principal  Learning Tech,185698,493,2020/2021,School districts
Vancouver school district,"Somji, Shehzad",Assistant Secretary Treasurer,188296,1870,2020/2021,School districts
Vancouver school district,"DaSilva, Pedro",Associate Superintendent,193773,5116,2020/2021,School districts
Vancouver school district,"Keough, Adrian",Admin On Call,194485,1277,2020/2021,School districts
Vancouver school district,"Ho, Janson",Project Office Director,196520,266,2020/2021,School districts
Vancouver school district,"Keng, Govan",Home Instruction  Sec,202302,2,2020/2021,School districts
Vancouver school district,"Schindel, Robert",Associate Superintendent,202475,4623,2020/2021,School districts
Vancouver school district,"Langlois, Jocelyn",Associate  Superintendent,203633,4921,2020/2021,School districts
Vancouver school district,"Batista, Carmen",Associate Superintendent,220719,4750,2020/2021,School districts
Vancouver school district,"Nelson, David",Deputy Superintendent,230944,4623,2020/2021,School districts
Vancouver school district,"Green, John David",SecretaryTreasurer,235339,1179,2020/2021,School districts
Vancouver school district,"Hoffman, Suzanne",Superintendent,263074,5135,2020/2021,School districts
West Vancouver school district,"Davenport, Stephanie S.",Teacher,75171,83,2020/2021,School districts
West Vancouver school district,"Allard, Renelle",Teacher,75196,0,2020/2021,School districts
West Vancouver school district,"Paquin, Hugo",Teacher,75204,0,2020/2021,School districts
West Vancouver school district,"Rich, Christopher Dean",Teacher,75208,0,2020/2021,School districts
West Vancouver school district,"Jansen, Stephanie A.",Teacher,75235,383,2020/2021,School districts
West Vancouver school district,"Cazelais, Lise",Teacher,75753,0,2020/2021,School districts
West Vancouver school district,"Gleason, Erin",Teacher,75770,0,2020/2021,School districts
West Vancouver school district,"Mahlooji Kashani, Parnaz",Teacher,75860,322,2020/2021,School districts
West Vancouver school district,"Britten, Rebecca L",Teacher,75968,2000,2020/2021,School districts
West Vancouver school district,"Pugliese, Matthew Joseph",Teacher,75975,0,2020/2021,School districts
West Vancouver school district,"Van Doorninck, Kerri",Teacher,76132,0,2020/2021,School districts
West Vancouver school district,"Macdonald, Sarah L",Teacher,76850,0,2020/2021,School districts
West Vancouver school district,"Trask, Rachel",Teacher,76915,0,2020/2021,School districts
West Vancouver school district,"Hadfield, Melissa",Teacher,76916,0,2020/2021,School districts
West Vancouver school district,"Duncanson Pick, Sara",Teacher,76956,1506,2020/2021,School districts
West Vancouver school district,"Anderson, Andrea",Teacher,77099,0,2020/2021,School districts
West Vancouver school district,"Johnston, Heather E.",Teacher,77219,0,2020/2021,School districts
West Vancouver school district,"Gendron, Maude",Teacher,77238,0,2020/2021,School districts
West Vancouver school district,"Hardern, Erica",Teacher,77293,3000,2020/2021,School districts
West Vancouver school district,"Radomski, Mackenzie",Teacher,77692,0,2020/2021,School districts
West Vancouver school district,"Chugani, Mahesh L",Teacher,77758,0,2020/2021,School districts
West Vancouver school district,"Casper, Layla A",Teacher,78059,0,2020/2021,School districts
West Vancouver school district,"Wong, Jacquelyn",Teacher,78484,1985,2020/2021,School districts
West Vancouver school district,"Watson, Hayley A",Teacher,78637,0,2020/2021,School districts
West Vancouver school district,"Chan, Grace",Teacher,79108,1146,2020/2021,School districts
West Vancouver school district,"Curling, Shelagh",Teacher,79115,0,2020/2021,School districts
West Vancouver school district,"Kittredge, Scott",Teacher,79115,0,2020/2021,School districts
West Vancouver school district,"Parr, Nina J",Teacher,79515,0,2020/2021,School districts
West Vancouver school district,"De Boer, Allison",Teacher,79766,624,2020/2021,School districts
West Vancouver school district,"Campbell, Curtis P",Teacher,79790,0,2020/2021,School districts
West Vancouver school district,"Cassady, Jessica H",Teacher,80081,0,2020/2021,School districts
West Vancouver school district,"Huggett, Carolyn M",Teacher,80192,4278,2020/2021,School districts
West Vancouver school district,"Peterson, Rebecca",Teacher,80374,0,2020/2021,School districts
West Vancouver school district,"Pelz, Sarah",Teacher,80376,0,2020/2021,School districts
West Vancouver school district,"Battram, Cassandra",Teacher,80799,0,2020/2021,School districts
West Vancouver school district,"Nesbitt, Tara A",Teacher,80963,0,2020/2021,School districts
West Vancouver school district,"Earland, Eran",Teacher,81035,0,2020/2021,School districts
West Vancouver school district,"Fee, Laura E",Teacher,81121,0,2020/2021,School districts
West Vancouver school district,"Seaton, James",Teacher,81132,0,2020/2021,School districts
West Vancouver school district,"Pinto, Jana",Teacher,81232,0,2020/2021,School districts
West Vancouver school district,"Khuu, Trinh L.",Teacher,81309,0,2020/2021,School districts
West Vancouver school district,"Armstrong Heslop, Dawn C.",Teacher,81329,0,2020/2021,School districts
West Vancouver school district,"Buckley, Tricia",Manager of Communications & Community Engagement,81740,1311,2020/2021,School districts
West Vancouver school district,"Cadman, Katharine",Teacher,82396,0,2020/2021,School districts
West Vancouver school district,"Mortlock, Jocelynn Desiree",Teacher,82438,0,2020/2021,School districts
West Vancouver school district,"Seo, MartinaMaria H",Teacher,82466,0,2020/2021,School districts
West Vancouver school district,"Mcniven, Brooks",Teacher,82849,0,2020/2021,School districts
West Vancouver school district,"Rice, Amy",Teacher,83241,0,2020/2021,School districts
West Vancouver school district,"Ross, Joanne",Teacher,83430,0,2020/2021,School districts
West Vancouver school district,"Sturgess, Sylvie Elaine",Teacher,83483,0,2020/2021,School districts
West Vancouver school district,"Duffield, Shayle",Manager of Finance,83671,997,2020/2021,School districts
West Vancouver school district,"Popov, Julie",Teacher,84445,0,2020/2021,School districts
West Vancouver school district,"Schulz, Karen C.",Teacher,84934,0,2020/2021,School districts
West Vancouver school district,"Peterson, Vanessa",Teacher,84936,0,2020/2021,School districts
West Vancouver school district,"Mckay, Carmen",Teacher,85112,0,2020/2021,School districts
West Vancouver school district,"Plant, David",Teacher,85590,0,2020/2021,School districts
West Vancouver school district,"Dohl, Hannah",Teacher,85804,993,2020/2021,School districts
West Vancouver school district,"Brown, Colin",Teacher,86477,0,2020/2021,School districts
West Vancouver school district,"Hood, Robin E.",Teacher,86565,0,2020/2021,School districts
West Vancouver school district,"Geall, Leona",Manager of Payroll & Benefits,86846,921,2020/2021,School districts
West Vancouver school district,"Gielnik, Daniela",Teacher,86943,488,2020/2021,School districts
West Vancouver school district,"Laserna, Florence",Teacher,87234,0,2020/2021,School districts
West Vancouver school district,"Muselius, Matthew C",Teacher,87341,0,2020/2021,School districts
West Vancouver school district,"Caine, Nikki",Teacher,87344,0,2020/2021,School districts
West Vancouver school district,"Thorpe, Kevin",Teacher,87563,0,2020/2021,School districts
West Vancouver school district,"Meldrum, Robert Gregory",Teacher,87759,102,2020/2021,School districts
West Vancouver school district,"Pla, Julie",Teacher,87759,0,2020/2021,School districts
West Vancouver school district,"Taguchi, Tatsuzo",Teacher,87759,0,2020/2021,School districts
West Vancouver school district,"Wigley, Chantalle",Teacher,87759,838,2020/2021,School districts
West Vancouver school district,"Zambon, Perino",Teacher,87759,0,2020/2021,School districts
West Vancouver school district,"Parackal, Mary",Teacher,87759,745,2020/2021,School districts
West Vancouver school district,"Kos, Leah",Teacher,87761,0,2020/2021,School districts
West Vancouver school district,"Sun, Elaine",Teacher,87767,0,2020/2021,School districts
West Vancouver school district,"Stewart, Meghan",Teacher,87774,0,2020/2021,School districts
West Vancouver school district,"Ros, Robert",Teacher,87774,0,2020/2021,School districts
West Vancouver school district,"Visser, Duane",Teacher,87774,0,2020/2021,School districts
West Vancouver school district,"Downie, Judith A.",Teacher,87777,0,2020/2021,School districts
West Vancouver school district,"Cave, Kendall",Teacher,87781,0,2020/2021,School districts
West Vancouver school district,"Capier, Spencer",Teacher,87781,49,2020/2021,School districts
West Vancouver school district,"Forward, Sarah",Teacher,87781,0,2020/2021,School districts
West Vancouver school district,"Lo, Victor",Teacher,87781,22,2020/2021,School districts
West Vancouver school district,"Griffin, Rhonda",Teacher,87781,0,2020/2021,School districts
West Vancouver school district,"Rinfret, Donna",Teacher,87781,38,2020/2021,School districts
West Vancouver school district,"Robertson, Meaghan",Teacher,87781,0,2020/2021,School districts
West Vancouver school district,"Ross, Mimi",Teacher,87782,0,2020/2021,School districts
West Vancouver school district,"Scholefield, Dane",Teacher,87784,0,2020/2021,School districts
West Vancouver school district,"Herrington, Susanne",Teacher,87788,0,2020/2021,School districts
West Vancouver school district,"Colhoun, Nicola",Teacher,87788,0,2020/2021,School districts
West Vancouver school district,"Reemeyer, Alana",Teacher,87789,0,2020/2021,School districts
West Vancouver school district,"Sacault, Cyril",Teacher,87789,0,2020/2021,School districts
West Vancouver school district,"Buchanan, Joan",Teacher,87792,0,2020/2021,School districts
West Vancouver school district,"Cormier, Sarah",Teacher,87794,0,2020/2021,School districts
West Vancouver school district,"Shin, Jennifer",Teacher,87829,0,2020/2021,School districts
West Vancouver school district,"Ayotte, Gabrielle",Teacher,87978,0,2020/2021,School districts
West Vancouver school district,"Sandor, Elisabeth",Teacher,88000,0,2020/2021,School districts
West Vancouver school district,"Kwan, Sandra",Teacher,88196,0,2020/2021,School districts
West Vancouver school district,"Seward, Suzanne",Teacher,88196,35,2020/2021,School districts
West Vancouver school district,"Visona, Heidy",Teacher,88196,0,2020/2021,School districts
West Vancouver school district,"Wanless, Dianne L.",Teacher,88218,0,2020/2021,School districts
West Vancouver school district,"Darling, Kevin Chalmers",Teacher,88218,0,2020/2021,School districts
West Vancouver school district,"Bundic, D. Toula",Teacher,88219,0,2020/2021,School districts
West Vancouver school district,"Babul, Farah",Teacher,88231,98,2020/2021,School districts
West Vancouver school district,"Stevens, Paula",Teacher,88648,0,2020/2021,School districts
West Vancouver school district,"Hetman, Lisa",Teacher,88654,0,2020/2021,School districts
West Vancouver school district,"James, Tracey",Teacher,88998,0,2020/2021,School districts
West Vancouver school district,"Meldrum, Amy",Teacher,89001,430,2020/2021,School districts
West Vancouver school district,"Grant, Evelyn",Teacher,89136,171,2020/2021,School districts
