Agency,Name,Position,Remuneration,Expenses,Year,Sector
City of Richmond,"McNulty, William",Councillor,94377,43,2020,Government
City of Richmond,"McPhail, Linda",Councillor,96826,502,2020,Government
City of Richmond,"Steves, Harold",Councillor,96598,351,2020,Government
City of Richmond,"Wolfe, Michael",Councillor,98463,502,2020,Government
City of Richmond,"Aarons, David",,134949,131,2020,Government
City of Richmond,"Achiam, Cecilia",,316669,728,2020,Government
City of Richmond,"Ackerman, Laurie",,83135,774,2020,Government
City of Richmond,"Adair, Darrin",,78711,99,2020,Government
City of Richmond,"Adams, Clay",,183087,366,2020,Government
City of Richmond,"Adams, Reg",,100117,,2020,Government
City of Richmond,"Adamson, Claire",,110967,2,2020,Government
City of Richmond,"Alias, Benjamin",,75119,391,2020,Government
City of Richmond,"Allen, Michael",,128807,,2020,Government
City of Richmond,"Alves, Luis",,127327,,2020,Government
City of Richmond,"Alyasin, Zakarya",,76131,104,2020,Government
City of Richmond,"Anderson, Adam",,103020,,2020,Government
City of Richmond,"Anderson, Christopher",,84147,,2020,Government
City of Richmond,"Anderson, Mark",,117334,91,2020,Government
City of Richmond,"Anderson, Matthew",,77102,"1,177",2020,Government
City of Richmond,"Andersson, Bengt",,84379,"1,552",2020,Government
City of Richmond,"Angman, Shelley",,75664,662,2020,Government
City of Richmond,"Araki, Stephen",,82503,"1,347",2020,Government
City of Richmond,"Arcand, Daniel",,98817,99,2020,Government
City of Richmond,"Armstrong, Warren",,102485,91,2020,Government
City of Richmond,"Arneson, Christina",,82457,,2020,Government
City of Richmond,"Arrigo, Stephen",,105874,99,2020,Government
City of Richmond,"Assadian, Poroshat",,116965,263,2020,Government
City of Richmond,"Atwal, Bhupinder",,88388,,2020,Government
City of Richmond,"Atwall, Devin",,77233,107,2020,Government
City of Richmond,"Aujla, Jag",,105944,,2020,Government
City of Richmond,"Ayers, Elizabeth",,179713,"1,855",2020,Government
City of Richmond,"Babalos, Alexander",,105743,"2,789",2020,Government
City of Richmond,"Bachynski, Laurie",,206630,728,2020,Government
City of Richmond,"Badra, Marcos",,117433,662,2020,Government
City of Richmond,"Badyal, Sara",,105883,805,2020,Government
City of Richmond,"Bae, Do You I",,81610,"1,614",2020,Government
City of Richmond,"Bailes, Christopher",,79206,555,2020,Government
City of Richmond,"Bailey, Casey",,78684,,2020,Government
City of Richmond,"Bains, Hardeep",,126874,629,2020,Government
City of Richmond,"Bains, Mandeep",,127150,40,2020,Government
City of Richmond,"Bains, Rajinder",,88519,228,2020,Government
City of Richmond,"Bajwa, Akhtar",,78569,,2020,Government
City of Richmond,"Baker, Danny",,103029,,2020,Government
City of Richmond,"Baker, Steven",,99998,,2020,Government
City of Richmond,"Baluyot, Hilario",,84363,422,2020,Government
City of Richmond,"Bardin, Harjap",,137438,494,2020,Government
City of Richmond,"Bardock, Jason",,81439,"1,088",2020,Government
City of Richmond,"Barkley, Matthew",,106392,,2020,Government
City of Richmond,"Barlow, Kenneth",,122693,,2020,Government
City of Richmond,"Barlow, Paul Graham",,107715,,2020,Government
City of Richmond,"Barnes, Richard",,148410,,2020,Government
City of Richmond,"Barstow, Murray",,103961,203,2020,Government
City of Richmond,"BartleySmith, Brenda",,120937,"1,023",2020,Government
City of Richmond,"Barwin, Simon",,110577,,2020,Government
City of Richmond,"Basraon, Avtar",,112786,663,2020,Government
City of Richmond,"Bath, Paul",,134232,,2020,Government
City of Richmond,"Batke, Wilfred",,80378,,2020,Government
City of Richmond,"Batra, Amritpal",,81905,"1,705",2020,Government
City of Richmond,"Bauder, Kristine",,98306,102,2020,Government
City of Richmond,"Baumeister, Richard",,100741,,2020,Government
City of Richmond,"Bavis, Nathan",,116859,,2020,Government
City of Richmond,"Baxter, Jennifer",,83163,,2020,Government
City of Richmond,"Beare, Adam",,104120,,2020,Government
City of Richmond,"Beaulne, Guy",,79141,150,2020,Government
City of Richmond,"Beeby, James",,121004,"4,135",2020,Government
City of Richmond,"Beetstra, Jack",,121462,,2020,Government
City of Richmond,"Begg, Pam",,90602,,2020,Government
City of Richmond,"Beley, Scott",,80841,,2020,Government
City of Richmond,"Bennett, Shayne",,109301,"2,844",2020,Government
City of Richmond,"Benning, Dal",,118196,,2020,Government
City of Richmond,"Berg, Debra",,82158,,2020,Government
City of Richmond,"Bergsma, Jacob",,87970,,2020,Government
City of Richmond,"Bergsma, Nolan",,97974,169,2020,Government
City of Richmond,"Bergsma, Peter",,126850,,2020,Government
City of Richmond,"Bhangu, Bu",,81610,,2020,Government
City of Richmond,"Bhangu, Gurinder",,81738,150,2020,Government
City of Richmond,"Biason, Evangel",,84620,13,2020,Government
City of Richmond,"Bie, Lloyd",,181412,868,2020,Government
City of Richmond,"Billings, Alan",,115613,,2020,Government
City of Richmond,"Bishay, Soraya",,78012,71,2020,Government
City of Richmond,"Bleidistel, Michael",,109708,,2020,Government
City of Richmond,"Bogner, Christopher",,108049,293,2020,Government
City of Richmond,"Bola, Kulwinder",,104050,,2020,Government
City of Richmond,"Bolton, George",,77340,,2020,Government
City of Richmond,"Bonato, Steven",,105116,"4,288",2020,Government
City of Richmond,"Bosley, Janine",,87042,,2020,Government
City of Richmond,"BowleyCowan, Laura",,113807,,2020,Government
City of Richmond,"Boyal, Amarjit",,83718,,2020,Government
City of Richmond,"Bramhill, Geoffrey",,77328,4,2020,Government
City of Richmond,"Brannen, Andrew",,108279,,2020,Government
City of Richmond,"Brar, Amaritpal",,131202,8,2020,Government
City of Richmond,"Braun, Robert",,86312,,2020,Government
City of Richmond,"Bredeson, Lance",,168779,"2,519",2020,Government
City of Richmond,"Broughton, Skyler",,101227,234,2020,Government
City of Richmond,"Bruce, Ian",,77624,481,2020,Government
City of Richmond,"Brunskill, Jason",,129038,"3,047",2020,Government
City of Richmond,"Buchannon, William",,140108,,2020,Government
City of Richmond,"Buemann, Tricia",,106273,116,2020,Government
City of Richmond,"Buie, Dovelle",,138181,,2020,Government
City of Richmond,"Bulick, John",,100086,489,2020,Government
City of Richmond,"Burbidge, Scott",,84866,797,2020,Government
City of Richmond,"Burgess, Tyson",,94375,,2020,Government
City of Richmond,"Buric, Tony",,93243,"1,552",2020,Government
City of Richmond,"Burner, Melanie",,85629,416,2020,Government
City of Richmond,"Burns, Brendan",,168854,"2,619",2020,Government
City of Richmond,"Bursey, Bradley",,121203,99,2020,Government
City of Richmond,"Burt, Christopher",,88248,,2020,Government
City of Richmond,"Bustillo, Juanita",,80714,592,2020,Government
City of Richmond,"Bustillo, Michael",,81516,756,2020,Government
City of Richmond,"Butler, Jason",,98767,728,2020,Government
City of Richmond,"Buttar, Onkar",,90887,,2020,Government
City of Richmond,"Bycraft, Suzanne",,154465,"2,093",2020,Government
City of Richmond,"Byrne, Daisy",,77731,3,2020,Government
City of Richmond,"Cabatic, Allan",,110498,,2020,Government
City of Richmond,"Camacho, Alexander",,81327,381,2020,Government
City of Richmond,"Cameron, David",,76884,,2020,Government
City of Richmond,"Candusso, Giorgio",,95089,,2020,Government
City of Richmond,"Canlas, Nicholas",,77240,91,2020,Government
City of Richmond,"Cantarella, Lorraine",,116869,26,2020,Government
City of Richmond,"Capogna, Nan",,101080,,2020,Government
City of Richmond,"Capuccinello lraci, Anthony",,323347,"1,795",2020,Government
City of Richmond,"Caravan, Joan",,102209,,2020,Government
City of Richmond,"Carey, Alisa",,87665,93,2020,Government
City of Richmond,"Carlile, Tanner",,93698,,2020,Government
City of Richmond,"Carron, Kimberley",,92465,,2020,Government
City of Richmond,"Carter, Chris",,105851,,2020,Government
City of Richmond,"CarterHuffman, Suzanne",,124235,,2020,Government
City of Richmond,"Celones, Christopher",,82999,150,2020,Government
City of Richmond,"Cerantola, Davin",,115473,,2020,Government
City of Richmond,"Chai, Sandra",,140861,"1,057",2020,Government
City of Richmond,"Chaichian, Camyar",,108288,860,2020,Government
City of Richmond,"Chan, Christopher",,103638,178,2020,Government
City of Richmond,"Chan, Donna",,151904,783,2020,Government
City of Richmond,"Chan, Donna L",,80912,,2020,Government
City of Richmond,"Chan, Ian",,100642,"1,025",2020,Government
City of Richmond,"Chan, Ka Hing",,100485,901,2020,Government
City of Richmond,"Chan, Kavid",,112550,,2020,Government
City of Richmond,"Chan, Milton",,178409,"2,509",2020,Government
City of Richmond,"Chand, Amit",,97672,219,2020,Government
City of Richmond,"Chandra, Ryan",,108061,,2020,Government
City of Richmond,"Chang, Yvonne",,90853,"1,023",2020,Government
City of Richmond,"Cheng, Reinaldo",,111700,"1,023",2020,Government
City of Richmond,"Cheuk, Chun Yu",,98907,"2,414",2020,Government
City of Richmond,"Chiang, Paul",,103084,642,2020,Government
City of Richmond,"Chima, Jaspal",,92471,,2020,Government
City of Richmond,"Chin, Donald",,130540,,2020,Government
City of Richmond,"Ching, Ka Wai",,81327,,2020,Government
City of Richmond,"Ching, Mike",,125847,976,2020,Government
City of Richmond,"Choiselat, Sasha",,81327,642,2020,Government
City of Richmond,"Chong, Jerry",,243400,"1,370",2020,Government
City of Richmond,"Chou, YuHsuan",,90049,114,2020,Government
City of Richmond,"Chow, Joanne",,112490,863,2020,Government
City of Richmond,"Christopherson, Tracy",,81378,,2020,Government
City of Richmond,"Chu, Anthony",,98504,,2020,Government
City of Richmond,"Chu, Vincent",,138181,404,2020,Government
City of Richmond,"Chung, Leon",,100851,,2020,Government
City of Richmond,"Cinquemani, Leonardo",,82742,816,2020,Government
City of Richmond,"Cirillo, Nicola",,76557,,2020,Government
City of Richmond,"Clark, Alison",,104468,,2020,Government
City of Richmond,"Clarke, Rebecca",,116133,263,2020,Government
City of Richmond,"Clarke, Tristan",,80346,,2020,Government
City of Richmond,"Clarkson, Neil",,85067,40,2020,Government
City of Richmond,"Clarkson, Reena",,77847,,2020,Government
City of Richmond,"Close, Kirsten",,130373,176,2020,Government
City of Richmond,"Cockburn, Paul",,90145,461,2020,Government
City of Richmond,"Collinge, Chris",,84096,104,2020,Government
City of Richmond,"Connolly, Norm",,125635,,2020,Government
City of Richmond,"Cook, Tara",,85137,,2020,Government
City of Richmond,"Cooper, Bradley",,130115,,2020,Government
City of Richmond,"Cooper, James",,177469,"1,688",2020,Government
City of Richmond,"Cornelssen, Kelvin",,115083,294,2020,Government
City of Richmond,"Corrado, Mark",,146738,429,2020,Government
City of Richmond,"Cox, Taylor",,81356,742,2020,Government
City of Richmond,"Craddock, Jeffrey",,88824,267,2020,Government
City of Richmond,"Craig, Wayne",,204973,313,2020,Government
City of Richmond,"Creighton, Gregg",,95755,598,2020,Government
City of Richmond,"Crocker, Colleen",,84403,,2020,Government
City of Richmond,"Cromie, Kevin",,77912,,2020,Government
City of Richmond,"Cruz, Louella",,83679,228,2020,Government
City of Richmond,"Csepany, Andras",,93588,,2020,Government
City of Richmond,"Culshaw, Steven",,95478,"1,752",2020,Government
City of Richmond,"Curry, Anthony",,108087,,2020,Government
City of Richmond,"Cuthbert, Cameron",,78408,241,2020,Government
City of Richmond,"Da Roza, Christopher",,76937,555,2020,Government
City of Richmond,"Dacey, Shaun",,101230,,2020,Government
City of Richmond,"Dadwal, Kam",,81519,"5,873",2020,Government
City of Richmond,"Dalla, Rajneesh",,81250,"1,705",2020,Government
City of Richmond,"Dalla, Ridhi",,83241,554,2020,Government
City of Richmond,"Dalziel, Jeffrey",,121330,,2020,Government
City of Richmond,"Davidson, Frank",,106824,,2020,Government
City of Richmond,"Davies, Beth",,76293,,2020,Government
City of Richmond,"Davies, Dean",,81567,802,2020,Government
City of Richmond,"Davies, Sean",,85894,465,2020,Government
City of Richmond,"Davies, Sean D",,94215,580,2020,Government
City of Richmond,"de Brouwer, Dave",,113077,,2020,Government
City of Richmond,"de Crom, Theodore",,164594,"1,116",2020,Government
City of Richmond,"de Leon, Senen",,75707,,2020,Government
City of Richmond,"De Sousa, Steven",,89163,564,2020,Government
City of Richmond,"De Visser, Chee",,106584,"1,023",2020,Government
City of Richmond,"Decker, Kim",,132068,,2020,Government
City of Richmond,"Deer, Angela",,102456,236,2020,Government
City of Richmond,"DeGianni, Rod",,123659,,2020,Government
City of Richmond,"Del Rosario, Susan",,80482,,2020,Government
City of Richmond,"DeMatos, Steve",,77921,,2020,Government
City of Richmond,"Demers, Michel",,85778,134,2020,Government
City of Richmond,"Dennis, Alison",,106535,228,2020,Government
City of Richmond,"Dhaliwal, Kamaljit",,109634,114,2020,Government
City of Richmond,"Dhaliwal, Manjinder",,95667,529,2020,Government
City of Richmond,"Dhanowa, Dalvinder",,95444,354,2020,Government
City of Richmond,"Dharampal, Jasjit",,85502,24,2020,Government
City of Richmond,"Dhillon, Kearnbir",,105247,,2020,Government
City of Richmond,"Dhillon, Navtej",,104497,,2020,Government
City of Richmond,"Dias, Ben",,167113,,2020,Government
City of Richmond,"Dickson, James",,108159,729,2020,Government
City of Richmond,"Dineen, Scott",,111619,,2020,Government
City of Richmond,"Discusso, Matthew",,84510,,2020,Government
City of Richmond,"Discusso, Peter",,141534,381,2020,Government
City of Richmond,"Dixon, Scott",,115209,,2020,Government
City of Richmond,"Donald, Brian",,76212,816,2020,Government
City of Richmond,"Donald, Gary",,87541,197,2020,Government
City of Richmond,"Douglas, Stewart",,105206,,2020,Government
City of Richmond,"Draper, Jason",,134384,,2020,Government
City of Richmond,"Duarte, Victor",,96121,,2020,Government
City of Richmond,"Dube, Danielle",,103678,650,2020,Government
City of Richmond,"Dubnov, Shawn",,99166,203,2020,Government
City of Richmond,"Duddles, Kevin",,87364,,2020,Government
City of Richmond,"Duggan, Christine",,101265,,2020,Government
City of Richmond,"Duncan, George",,363904,662,2020,Government
City of Richmond,"Duncan, Nathaniel",,79916,"1,006",2020,Government
City of Richmond,"Duncan, Scott",,146205,,2020,Government
City of Richmond,"Dunn, Darrell",,96257,,2020,Government
City of Richmond,"Dunn, David",,107593,,2020,Government
City of Richmond,"Duranleau, Sonia",,109871,,2020,Government
City of Richmond,"Dusanj, Sukhjeevan",,92808,381,2020,Government
City of Richmond,"Dyer, Sean",,101910,95,2020,Government
City of Richmond,"Ebert, Marcus",,83238,150,2020,Government
City of Richmond,"Edwards, Brenda",,83444,,2020,Government
City of Richmond,"Edwards, Sara",,104648,,2020,Government
City of Richmond,"Elliott, Ken",,75858,556,2020,Government
City of Richmond,"Ellis, Joshua",,81904,"1,073",2020,Government
City of Richmond,"Elshof, Eric",,131249,,2020,Government
City of Richmond,"Enefer, John",,147166,,2020,Government
City of Richmond,"Eng, Kevin",,107200,,2020,Government
City of Richmond,"Epps, Lynda",,76119,,2020,Government
City of Richmond,"Erceg, Joe",,404139,862,2020,Government
City of Richmond,"Estabrook, Russell",,84790,,2020,Government
City of Richmond,"Eward, Cindy",,98159,,2020,Government
City of Richmond,"Falconer, Todd",,126260,,2020,Government
